anime_id,name,genre,type,episodes,members,genres_list
12613,Morizo to Kikkoro,Kids,TV,52,76,['Kids']
26281,Mother Teresa,"Drama, Historical, Kids",OVA,1,52,"['Drama', ' Historical', ' Kids']"
26115,Moudouken Quill no Isshou,Drama,OVA,1,57,['Drama']
20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life",TV,90,80,"['Comedy', ' Kids', ' Slice of Life']"
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",TV,34,103,"['Comedy', ' Kids', ' Slice of Life']"
31643,Mr. Deniroo in Henteko Mushi,"Comedy, Kids, Slice of Life",Special,1,52,"['Comedy', ' Kids', ' Slice of Life']"
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo",Special,1,74,"['Comedy', ' Kids', ' Shoujo']"
17605,Mr. Pen Pen II,"Comedy, Kids, Shoujo",Special,1,63,"['Comedy', ' Kids', ' Shoujo']"
31638,Mr. Shape,"Comedy, Kids",Special,3,54,"['Comedy', ' Kids']"
31639,Mr. Shape: High Touch Taisou,"Kids, Music",ONA,1,65,"['Kids', ' Music']"
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",TV,52,161,"['Action', ' Mecha', ' Sci-Fi', ' Shounen']"
16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space",Movie,1,74,"['Action', ' Mecha', ' Shounen', ' Space']"
31878,Mukashi Toilet ga Kowakatta!,"Kids, Music",Music,1,45,"['Kids', ' Music']"
33694,Mukidashi no Koushi,"Comedy, Music",ONA,1,83,"['Comedy', ' Music']"
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",OVA,1,46,"['Adventure', ' Drama', ' Kids']"
29895,Muku no Ki no Hanashi,Kids,Movie,1,84,['Kids']
9948,Music Up,Music,TV,52,147,['Music']
33479,Muzumuzu Eighteen,Slice of Life,TV,Unknown,72,['Slice of Life']
33537,My Home,Slice of Life,ONA,1,45,['Slice of Life']
14253,My Melody no Akazukin,"Fantasy, Kids",Movie,1,146,"['Fantasy', ' Kids']"
30468,My Melody no Akazukin (OVA),"Fantasy, Kids",OVA,1,74,"['Fantasy', ' Kids']"
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",TV,41,43,"['Adventure', ' Kids', ' Sci-Fi']"
17100,Nae Ireumeun Dokgotak,Sports,Movie,1,66,['Sports']
23713,Nagareboshi no Okurimono,"Fantasy, Kids",OVA,1,45,"['Fantasy', ' Kids']"
3465,Nagasaki 1945: Angelus no Kane,"Drama, Historical, Military",Movie,1,346,"['Drama', ' Historical', ' Military']"
26147,Nagasaki no Kouma,"Historical, Kids",Movie,1,50,"['Historical', ' Kids']"
32776,Nagisa,Music,Music,1,69,['Music']
33485,Naita Aka Oni,"Demons, Kids",Movie,1,47,"['Demons', ' Kids']"
26305,Naita Aka Oni (OVA),"Demons, Drama, Kids",OVA,1,48,"['Demons', ' Drama', ' Kids']"
26103,Namae... Sore wa Moeru Inochi,"Drama, Kids",OVA,1,50,"['Drama', ' Kids']"
19817,Namakemono ga Miteta,"Music, Seinen, Slice of Life",OVA,2,65,"['Music', ' Seinen', ' Slice of Life']"
32876,Nameko: Sekai no Tomodachi,Comedy,TV,Unknown,261,['Comedy']
33583,Nana Moon,"Fantasy, Kids",TV,52,36,"['Fantasy', ' Kids']"
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,"Comedy, Supernatural",TV,Unknown,129,"['Comedy', ' Supernatural']"
26335,Nanatsu no Hoshi,"Drama, Kids",OVA,1,102,"['Drama', ' Kids']"
25083,Nanatsu no Umi no Tico Specials,"Adventure, Slice of Life",Special,2,137,"['Adventure', ' Slice of Life']"
19797,Nanbo no Monjai! 2: Yankee Gurentai,"Action, Comedy",OVA,1,56,"['Action', ' Comedy']"
19783,Nanbo no Monjai! Yankee Gurentai,"Action, Comedy",OVA,1,60,"['Action', ' Comedy']"
8959,Nanchatte!,"Comedy, Parody",ONA,2,126,"['Comedy', ' Parody']"
30398,Nani ga Dekiru ka na,Comedy,Movie,1,101,['Comedy']
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,33,['Comedy']
18631,Naniwa Kinyuu Den: Minami no Teiou,"Comedy, Drama, Seinen",OVA,2,87,"['Comedy', ' Drama', ' Seinen']"
9498,Naniwa Yuukyouden,"Action, Comedy",OVA,1,119,"['Action', ' Comedy']"
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,"Action, Comedy",OVA,1,72,"['Action', ' Comedy']"
19753,Naniwa Yuukyouden: Kanketsu-hen,"Action, Comedy",OVA,1,61,"['Action', ' Comedy']"
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,"Action, Comedy",OVA,1,60,"['Action', ' Comedy']"
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,"Action, Comedy",OVA,1,88,"['Action', ' Comedy']"
24549,Naniwabushi Daisuki,"Drama, Historical, Sports",Special,1,49,"['Drama', ' Historical', ' Sports']"
29495,Nanja Monja Obake,"Horror, Kids",Special,1,49,"['Horror', ' Kids']"
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",TV,52,519,"['Action', ' Adventure', ' Shounen', ' Super Power']"
33266,Nanocore,Sci-Fi,ONA,10,163,['Sci-Fi']
33271,Nanocore 2nd Season,"Action, Sci-Fi",ONA,Unknown,163,"['Action', ' Sci-Fi']"
33272,Nanocore: 2016 New Year Special,Music,Music,1,102,['Music']
33279,Nanocore: NG Scenes - Nano&#039;s Daily Life,"Comedy, Sci-Fi",ONA,2,62,"['Comedy', ' Sci-Fi']"
30975,Nanoha,"Drama, Historical, Kids",OVA,1,52,"['Drama', ' Historical', ' Kids']"
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,Movie,1,126,['Adventure']
29715,Nar Doma,Comedy,TV,26,2124,['Comedy']
32276,Nar Doma Manner Movie,Comedy,Movie,1,65,['Comedy']
32275,Nar Doma Special,Comedy,Special,1,71,['Comedy']
32136,Narara Superboard,"Action, Adventure, Comedy",TV,54,46,"['Action', ' Adventure', ' Comedy']"
16810,Narara Wondeogongju,"Action, Adventure, Sci-Fi, Space, Super Power",Movie,1,87,"['Action', ' Adventure', ' Sci-Fi', ' Space', ' Super Power']"
18315,Nareuneun Dwaeji - Haejeok Mateo,"Action, Adventure, Sci-Fi, Shounen",Movie,1,60,"['Action', ' Adventure', ' Sci-Fi', ' Shounen']"
26153,Nat-chan no Akai Tebukuro,"Historical, Kids",Movie,1,51,"['Historical', ' Kids']"
30209,Naze,"Kids, Music",Music,1,42,"['Kids', ' Music']"
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,507,['Historical']
15211,Nazotoki-hime wa Meitantei♥,"Mystery, Shoujo",OVA,Unknown,194,"['Mystery', ' Shoujo']"
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",TV,48,136,"['Adventure', ' Comedy', ' Historical']"
25253,Nekketsu Jinmen Inu: Life Is Movie,"Comedy, Mystery, Parody",OVA,3,256,"['Comedy', ' Mystery', ' Parody']"
31361,Neko Enikki,"Comedy, Slice of Life",TV,13,133,"['Comedy', ' Slice of Life']"
24903,Neko Funjatta,Music,Music,1,79,['Music']
5925,Neko Hiki no Ororane,Fantasy,OVA,1,163,['Fantasy']
33398,Neko Konogoro,Comedy,TV,Unknown,186,['Comedy']
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",TV,12,234,"['Comedy', ' Slice of Life']"
32572,Neko Neko Nihonshi,"Historical, Parody",TV,Unknown,612,"['Historical', ' Parody']"
23555,Neko no Dayan,"Kids, Magic",TV,52,297,"['Kids', ' Magic']"
33727,Neko no Dayan: Fushigi Gekijou,Kids,TV,Unknown,90,['Kids']
31562,Neko no Dayan: Nihon e Iku,Kids,TV,12,141,['Kids']
33826,Neko no Kuni no Kenpou,Historical,OVA,1,20,['Historical']
13497,Neko no Sumu Shima,Drama,Special,1,202,['Drama']
23737,Neko Pitcher,"Comedy, Kids, Sports",TV,51,308,"['Comedy', ' Kids', ' Sports']"
24573,Neko to Nezumi,Comedy,Movie,1,72,['Comedy']
31017,Neko wa Ikite Iru,"Drama, Historical, Kids",Movie,1,41,"['Drama', ' Historical', ' Kids']"
29851,Nekoronde Mite ne.,Comedy,ONA,14,54,['Comedy']
29844,Nekoronde TV.,Comedy,TV,12,46,['Comedy']
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,255,['Romance']
27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,OVA,3,53,['Kids']
30217,Neo Faust,Supernatural,Special,1,138,['Supernatural']
30409,Nepos Napos,"Fantasy, Kids",TV,26,38,"['Fantasy', ' Kids']"
30864,New Tokyo Ondo,Dementia,Movie,1,84,['Dementia']
23643,Nezumi no Yomeiri,"Fantasy, Kids",Movie,1,89,"['Fantasy', ' Kids']"
27849,Nezumi-kun no Chokki,Kids,OVA,4,44,['Kids']
31002,Nibiki no Neko to Genkina Kazoku,"Drama, Kids",OVA,1,38,"['Drama', ' Kids']"
26257,Nidoto Touranai Tabibito,"Drama, Kids",OVA,1,60,"['Drama', ' Kids']"
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",TV,26,133,"['Adventure', ' Fantasy', ' Kids']"
7713,Nihon Mukashibanashi: Saru Kani,Fantasy,Movie,1,130,['Fantasy']
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,60,['Kids']
32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",OVA,29,36,"['Demons', ' Fantasy', ' Historical', ' Kids', ' Magic', ' Samurai', ' Supernatural']"
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",TV,12,131,"['Comedy', ' Historical', ' Parody']"
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",TV,16,359,"['Comedy', ' Romance']"
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,187,"['Comedy', ' Romance']"
4218,Niji ni Mukatte,"Historical, Romance",Movie,1,151,"['Historical', ' Romance']"
31004,Niji no Kakehashi,"Drama, Kids",OVA,1,40,"['Drama', ' Kids']"
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,136,"['Historical', ' Shoujo']"
26215,Niji no Kizuna,"Drama, Kids",OVA,1,46,"['Drama', ' Kids']"
19917,Nijuushi no Hitomi,"Drama, Historical",Special,1,58,"['Drama', ' Historical']"
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",TV,40,62,"['Comedy', ' Fantasy', ' Kids']"
8953,Nine,"Action, School, Shounen, Sports",Special,1,228,"['Action', ' School', ' Shounen', ' Sports']"
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,151,"['Action', ' School', ' Sports']"
9244,Nine 3: Kanketsu-hen,"Action, School, Sports",Special,1,138,"['Action', ' School', ' Sports']"
9242,Nine: Original Han,"Action, School, Sports",Movie,1,158,"['Action', ' School', ' Sports']"
33914,Nineko Gelée: Opening Movie,"Fantasy, Music",Music,1,65,"['Fantasy', ' Music']"
22325,Ningen Kakumei,Slice of Life,OVA,20,86,['Slice of Life']
30999,Ningen no Uta,"Drama, Kids",OVA,1,38,"['Drama', ' Kids']"
32788,Ningyo no Hanashi,"Fantasy, Music",Music,1,66,"['Fantasy', ' Music']"
30177,Ninja Hattori-kun (2012) Special,"Comedy, Kids",Special,1,86,"['Comedy', ' Kids']"
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,"Adventure, Martial Arts, Super Power",Movie,1,89,"['Adventure', ' Martial Arts', ' Super Power']"
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Martial Arts, Sci-Fi, Super Power",Movie,1,82,"['Adventure', ' Comedy', ' Martial Arts', ' Sci-Fi', ' Super Power']"
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life",Movie,1,108,"['Comedy', ' Kids', ' Martial Arts', ' Slice of Life']"
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,"Comedy, Martial Arts, Slice of Life",Movie,1,116,"['Comedy', ' Martial Arts', ' Slice of Life']"
33060,Ninja Negizou,"Kids, Music",Music,1,40,"['Kids', ' Music']"
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody",TV,475,146,"['Comedy', ' Parody']"
21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",TV,13,75,"['Action', ' Comedy', ' School', ' Slice of Life']"
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",TV,30,134,"['Comedy', ' Samurai', ' Shounen']"
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",Movie,1,76,"['Action', ' Adventure', ' Historical', ' Martial Arts', ' Samurai']"
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,"Drama, Kids",OVA,1,70,"['Drama', ' Kids']"
28583,Nintama Rantarou no Shouboutai,"Drama, Kids",OVA,1,74,"['Drama', ' Kids']"
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space",Special,2,67,"['Adventure', ' Comedy', ' Kids', ' Space']"
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,Special,1,91,['Comedy']
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,Special,1,104,['Comedy']
22999,Nippon Tanjou,Historical,TV,5,62,['Historical']
29900,Nobara,Drama,Movie,1,70,['Drama']
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",TV,13,190,"['Adventure', ' Drama', ' Historical', ' Music']"
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",OVA,1,55,"['Drama', ' Kids']"
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,"Drama, Kids",OVA,1,51,"['Drama', ' Kids']"
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",Movie,1,133,"['Adventure', ' Comedy', ' Fantasy']"
26265,Nogiku no Haka,"Drama, Kids, Romance",OVA,1,58,"['Drama', ' Kids', ' Romance']"
17601,Non-tan to Issho,Kids,TV,263,95,['Kids']
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,Movie,1,105,['Supernatural']
18573,Noobow,"Kids, Slice of Life",TV,26,64,"['Kids', ' Slice of Life']"
18575,Noobow: Kieta Medal,"Kids, Slice of Life",OVA,1,57,"['Kids', ' Slice of Life']"
18577,Noobow: Na Kokoro,"Kids, Slice of Life",ONA,52,60,"['Kids', ' Slice of Life']"
8205,Norabbits&#039; Minutes,"Comedy, Fantasy, Kids",Movie,5,102,"['Comedy', ' Fantasy', ' Kids']"
23013,Norakuro,Comedy,TV,26,94,['Comedy']
30305,Norakuro Compilation OVA,Comedy,OVA,1,56,['Comedy']
30019,Norakuro Ittouhei,Kids,Movie,1,97,['Kids']
30018,Norakuro Nitouhei,Kids,Movie,1,102,['Kids']
16393,Norakuro-kun,"Comedy, Mystery",TV,50,114,"['Comedy', ' Mystery']"
3514,Noramimi,Comedy,TV,12,406,['Comedy']
5089,Noramimi 2,Comedy,TV,13,156,['Comedy']
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,93,"['Comedy', ' Slice of Life']"
31019,Norasco (TV),"Comedy, Slice of Life",TV,43,112,"['Comedy', ' Slice of Life']"
31020,Norasco: Cinema Point Card-hen,"Comedy, Slice of Life",Movie,10,57,"['Comedy', ' Slice of Life']"
33174,Nori P-chan,"Kids, Slice of Life",OVA,1,35,"['Kids', ' Slice of Life']"
32904,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,51,['Music']
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids",Movie,1,98,"['Fantasy', ' Kids']"
28689,Noroma na Jiji,Historical,Movie,1,51,['Historical']
7836,Notari Matsutarou,Sports,OVA,10,270,['Sports']
29740,Notteke Explet&#039;s,Kids,TV,26,38,['Kids']
32633,Nowisee,Music,Music,24,560,['Music']
33283,Nude Batter Tetsuo,"Comedy, Sports",ONA,1,106,"['Comedy', ' Sports']"
22585,Nukko.,Comedy,TV,Unknown,113,['Comedy']
21019,Nunbori,"Fantasy, Kids",TV,26,60,"['Fantasy', ' Kids']"
22849,Nyamen,Comedy,TV,12,414,['Comedy']
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,127,['Music']
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1,60,"['Sci-Fi', ' Space']"
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space",Special,1,40,"['Sci-Fi', ' Space']"
24845,Nyanfuru,"Comedy, Music",TV,Unknown,159,"['Comedy', ' Music']"
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,169,['Comedy']
24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,176,['Comedy']
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,280,['Comedy']
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,152,['Comedy']
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen",OVA,2,129,"['Comedy', ' Ecchi', ' Seinen']"
32166,Obaachan no Takaramono,"Kids, Music",Music,1,39,"['Kids', ' Music']"
26033,Obake Entotsu no Uta,"Historical, Kids",Movie,1,76,"['Historical', ' Kids']"
26317,Obake Nagaya,"Comedy, Kids, Supernatural",OVA,1,42,"['Comedy', ' Kids', ' Supernatural']"
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,61,"['Comedy', ' Kids', ' School', ' Slice of Life', ' Supernatural']"
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,59,"['Comedy', ' Kids', ' School', ' Slice of Life']"
27573,Obasuteyama,Drama,Movie,1,57,['Drama']
28101,Obatalian,Comedy,Special,1,63,['Comedy']
20075,Obocchama-kun,"Comedy, Parody",TV,164,85,"['Comedy', ' Parody']"
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,29,"['Kids', ' Slice of Life']"
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,20,"['Kids', ' Slice of Life']"
28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,156,"['Drama', ' Historical']"
9070,Oden-kun,Comedy,TV,156,118,['Comedy']
18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,99,"['Comedy', ' Slice of Life']"
14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,173,"['Drama', ' Fantasy', ' Historical', ' Shoujo']"
31575,Offside,"Action, Drama, Sports",OVA,1,83,"['Action', ' Drama', ' Sports']"
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,90,"['Action', ' Martial Arts', ' Romance', ' School', ' Shounen']"
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,201,"['Comedy', ' Drama', ' Romance', ' Shoujo', ' Slice of Life']"
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",TV,22,70,"['Comedy', ' Shounen', ' Slice of Life']"
18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi",Special,1,178,"['Action', ' Comedy', ' Sci-Fi']"
19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,97,"['Comedy', ' Romance', ' Slice of Life']"
34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,61,['Comedy']
8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,176,"['Adventure', ' Drama', ' Historical']"
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,250,"['Comedy', ' Slice of Life']"
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,142,"['Comedy', ' Slice of Life']"
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,94,"['Adventure', ' Comedy', ' Fantasy']"
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,47,"['Historical', ' Kids']"
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,78,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Slice of Life']"
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,51,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Slice of Life']"
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,128,['Comedy']
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,46,['Slice of Life']
30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,40,"['Drama', ' Kids']"
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,37,"['Kids', ' Music']"
30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,37,"['Drama', ' Kids']"
30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,101,"['Drama', ' Kids']"
23865,Ojisan Kaizou Kouza,Comedy,Movie,1,60,['Comedy']
26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,47,"['Historical', ' Kids']"
26155,Okaasan no Ki,"Historical, Kids",OVA,1,42,"['Historical', ' Kids']"
30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,38,"['Drama', ' Kids']"
26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1,49,"['Drama', ' Kids']"
10353,Okama Hakusho,"Comedy, Seinen",OVA,3,183,"['Comedy', ' Seinen']"
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,92,['Slice of Life']
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,128,"['Action', ' Adventure', ' Sci-Fi']"
4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,177,"['Drama', ' Fantasy', ' Historical']"
30158,Okore!! Nonkuro,Kids,Special,1,52,['Kids']
26143,Okori Jizou,"Historical, Kids",Movie,1,52,"['Historical', ' Kids']"
32472,Okoru yo!,"Kids, Music",Music,1,37,"['Kids', ' Music']"
22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,107,"['Comedy', ' Slice of Life']"
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,81,"['Adventure', ' Comedy', ' Sci-Fi']"
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",TV,32,240,"['Comedy', ' Kids', ' Super Power']"
26197,Omedetou Jesus-sama,"Historical, Kids",OVA,1,68,"['Historical', ' Kids']"
33888,Omoi Au Christmas 2011,Fantasy,Special,3,35,['Fantasy']
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",TV,26,195,"['Comedy', ' Kids', ' Sci-Fi']"
33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,41,"['Fantasy', ' Kids']"
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,98,['Fantasy']
31057,Onaka Hime,Fantasy,ONA,3,175,['Fantasy']
7531,Onbu Obake,Supernatural,Movie,1,97,['Supernatural']
32763,One and Three Four,Music,Music,1,89,['Music']
14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,271,"['Comedy', ' Fantasy']"
29435,Ongaku Sekai Ryokou,"Kids, Music",TV,Unknown,45,"['Kids', ' Music']"
29403,Oni Keibu Anpan,"Kids, Police",Special,2,40,"['Kids', ' Police']"
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,131,"['Demons', ' Fantasy', ' Kids']"
29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,91,"['Demons', ' Historical', ' Kids']"
28115,Onigara,"Demons, Kids",OVA,1,64,"['Demons', ' Kids']"
22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,150,['Comedy']
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,92,['Comedy']
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,63,['Comedy']
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,76,"['Action', ' Adventure']"
20085,Only You: Viva! Cabaret Club,Comedy,TV,15,75,['Comedy']
32225,Onpu,"Kids, Music",Movie,1,43,"['Kids', ' Music']"
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,41,"['Historical', ' Kids', ' Mystery']"
28113,Ooi! Adacchii!,"Historical, Kids",OVA,1,53,"['Historical', ' Kids']"
29888,Ooi! Hanimaru,"Kids, Music",Music,1,77,"['Kids', ' Music']"
17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,164,"['Adventure', ' Kids']"
23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1,73,"['Adventure', ' Kids']"
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,85,"['Adventure', ' Kids']"
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,60,"['Fantasy', ' Kids']"
21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,87,"['Comedy', ' Kids']"
29053,Orangutan,"Kids, Music",Music,1,98,"['Kids', ' Music']"
